distance_mm,height_mm,level,x_profile_mm,y_profile_mm,x_samlight_mm,y_samlight_mm
2.890161,0.009420,2,1.509718,-4.494869,-52.559162,-1.316967
2.893866,0.008614,2,1.506443,-4.496602,-52.562435,-1.318655
2.897572,0.006975,2,1.503167,-4.498334,-52.565707,-1.320342
2.901277,0.004555,2,1.499892,-4.500067,-52.568980,-1.322030
2.904982,0.001201,2,1.496616,-4.501799,-52.572253,-1.323717
2.908688,-0.003078,2,1.493341,-4.503532,-52.575525,-1.325405
2.912393,-0.009131,2,1.490066,-4.505264,-52.578798,-1.327092
2.916098,-0.015101,2,1.486790,-4.506997,-52.582071,-1.328780
2.919804,-0.020134,2,1.483515,-4.508729,-52.585343,-1.330467
2.923509,-0.024184,2,1.480240,-4.510462,-52.588616,-1.332155
2.927214,-0.025688,2,1.476964,-4.512194,-52.591889,-1.333842
2.930920,-0.029057,2,1.473689,-4.513927,-52.595161,-1.335530
2.934625,-0.033811,2,1.470414,-4.515659,-52.598434,-1.337217
2.938330,-0.041505,2,1.467138,-4.517392,-52.601707,-1.338905
2.942036,-0.049230,2,1.463863,-4.519124,-52.604979,-1.340592
2.945741,-0.054168,2,1.460588,-4.520857,-52.608252,-1.342280
2.949446,-0.054052,2,1.457312,-4.522589,-52.611525,-1.343967
2.953152,-0.050486,2,1.454037,-4.524322,-52.614797,-1.345655
2.956857,-0.046834,2,1.450762,-4.526054,-52.618070,-1.347342
2.960562,-0.043140,2,1.447486,-4.527787,-52.621343,-1.349030
2.964268,-0.039477,2,1.444211,-4.529519,-52.624615,-1.350717
2.967973,-0.035118,2,1.440935,-4.531252,-52.627888,-1.352405
2.971678,-0.030639,2,1.437660,-4.532984,-52.631161,-1.354092
2.975384,-0.026220,2,1.434385,-4.534717,-52.634433,-1.355780
2.979089,-0.023398,2,1.431109,-4.536449,-52.637706,-1.357467
2.982794,-0.021401,2,1.427834,-4.538182,-52.640978,-1.359155
2.986500,-0.021017,2,1.424559,-4.539914,-52.644251,-1.360842
2.990205,-0.020994,2,1.421283,-4.541647,-52.647524,-1.362530
2.993910,-0.020577,2,1.418008,-4.543379,-52.650796,-1.364217
2.997616,-0.020161,2,1.414733,-4.545112,-52.654069,-1.365905
3.001321,-0.019745,2,1.411457,-4.546844,-52.657342,-1.367592
3.005026,-0.019345,2,1.408182,-4.548577,-52.660614,-1.369280
3.008732,-0.019074,2,1.404907,-4.550309,-52.663887,-1.370967
3.012437,-0.019349,2,1.401631,-4.552042,-52.667160,-1.372655
3.016142,-0.018731,2,1.398356,-4.553774,-52.670432,-1.374342
3.019848,-0.016400,2,1.395080,-4.555507,-52.673705,-1.376030
3.023553,-0.012587,2,1.391805,-4.557239,-52.676978,-1.377717
3.027258,-0.008374,2,1.388530,-4.558972,-52.680250,-1.379405
3.030964,-0.003852,2,1.385254,-4.560704,-52.683523,-1.381092
3.034669,0.000381,2,1.381979,-4.562437,-52.686796,-1.382780
3.038374,0.002667,2,1.378704,-4.564169,-52.690068,-1.384467
3.042080,0.004030,2,1.375428,-4.565902,-52.693341,-1.386155
3.045785,0.004125,2,1.372153,-4.567634,-52.696614,-1.387842
3.049490,0.003368,2,1.368878,-4.569367,-52.699886,-1.389530
3.053196,0.003000,2,1.365602,-4.571099,-52.703159,-1.391218
3.056901,0.003400,2,1.362327,-4.572832,-52.706432,-1.392905
3.060606,0.004304,2,1.359052,-4.574564,-52.709704,-1.394593
3.064312,0.006669,2,1.355776,-4.576297,-52.712977,-1.396280
3.068017,0.010204,2,1.352501,-4.578029,-52.716250,-1.397968
3.071722,0.013739,2,1.349226,-4.579762,-52.719522,-1.399655
3.075428,0.016262,2,1.345950,-4.581494,-52.722795,-1.401343
3.079133,0.017206,2,1.342675,-4.583227,-52.726068,-1.403030
3.082838,0.017242,2,1.339399,-4.584959,-52.729340,-1.404718
3.086544,0.017492,2,1.336124,-4.586692,-52.732613,-1.406405
3.090249,0.019099,2,1.332849,-4.588424,-52.735886,-1.408093
3.093954,0.022661,2,1.329573,-4.590157,-52.739158,-1.409780
3.097660,0.027733,2,1.326298,-4.591889,-52.742431,-1.411468
3.101365,0.033549,2,1.323023,-4.593622,-52.745704,-1.413155
3.105070,0.038487,2,1.319747,-4.595354,-52.748976,-1.414843
3.108776,0.044197,2,1.316472,-4.597087,-52.752249,-1.416530
3.112481,0.050018,2,1.313197,-4.598819,-52.755522,-1.418218
3.116186,0.056760,2,1.309921,-4.600552,-52.758794,-1.419905
3.119892,0.064356,2,1.306646,-4.602284,-52.762067,-1.421593
3.123597,0.071476,2,1.303371,-4.604017,-52.765340,-1.423280
3.127302,0.077331,2,1.300095,-4.605749,-52.768612,-1.424968
3.131008,0.080921,2,1.296820,-4.607482,-52.771885,-1.426655
3.134713,0.082890,2,1.293545,-4.609214,-52.775157,-1.428343
3.138418,0.083475,2,1.290269,-4.610947,-52.778430,-1.430030
3.142124,0.083677,2,1.286994,-4.612679,-52.781703,-1.431718
3.145829,0.083372,2,1.283718,-4.614412,-52.784975,-1.433405
3.149534,0.083031,2,1.280443,-4.616144,-52.788248,-1.435093
3.153240,0.082195,2,1.277168,-4.617877,-52.791521,-1.436780
3.156945,0.080788,2,1.273892,-4.619609,-52.794793,-1.438468
3.160650,0.078742,2,1.270617,-4.621342,-52.798066,-1.440155
3.164356,0.075011,2,1.267342,-4.623074,-52.801339,-1.441843
3.168061,0.067892,2,1.264066,-4.624807,-52.804611,-1.443530
3.171766,0.059852,2,1.260791,-4.626539,-52.807884,-1.445218
3.175472,0.052381,2,1.257516,-4.628272,-52.811157,-1.446905
3.179177,0.046618,2,1.254240,-4.630004,-52.814429,-1.448593
3.182882,0.043433,2,1.250965,-4.631737,-52.817702,-1.450280
3.186588,0.042810,2,1.247690,-4.633469,-52.820975,-1.451968
3.190293,0.042700,2,1.244414,-4.635202,-52.824247,-1.453655
3.193998,0.042607,2,1.241139,-4.636934,-52.827520,-1.455343
3.197704,0.041672,2,1.237863,-4.638667,-52.830793,-1.457030
3.201409,0.039983,2,1.234588,-4.640399,-52.834065,-1.458718
3.205114,0.038650,2,1.231313,-4.642132,-52.837338,-1.460405
3.208820,0.037340,2,1.228037,-4.643864,-52.840611,-1.462093
3.212525,0.036481,2,1.224762,-4.645597,-52.843883,-1.463780
3.216230,0.035597,2,1.221487,-4.647329,-52.847156,-1.465468
3.219936,0.034713,2,1.218211,-4.649062,-52.850429,-1.467155
3.223641,0.033989,2,1.214936,-4.650794,-52.853701,-1.468843
3.227346,0.034022,2,1.211661,-4.652527,-52.856974,-1.470530
3.231052,0.034817,2,1.208385,-4.654259,-52.860247,-1.472218
3.234757,0.035278,2,1.205110,-4.655992,-52.863519,-1.473906
3.238462,0.036512,2,1.201835,-4.657724,-52.866792,-1.475593
3.242168,0.037863,2,1.198559,-4.659457,-52.870065,-1.477281
3.245873,0.038864,2,1.195284,-4.661189,-52.873337,-1.478968
3.249578,0.039000,2,1.192009,-4.662922,-52.876610,-1.480656
3.253284,0.039000,2,1.188733,-4.664654,-52.879883,-1.482343
3.256989,0.039018,2,1.185458,-4.666387,-52.883155,-1.484031
3.260694,0.039611,2,1.182182,-4.668119,-52.886428,-1.485718
3.264400,0.040000,2,1.178907,-4.669852,-52.889701,-1.487406
3.268105,0.040000,2,1.175632,-4.671584,-52.892973,-1.489093
3.271810,0.040660,2,1.172356,-4.673317,-52.896246,-1.490781
3.275516,0.041000,2,1.169081,-4.675049,-52.899519,-1.492468
3.279221,0.040594,2,1.165806,-4.676782,-52.902791,-1.494156
3.282926,0.039584,2,1.162530,-4.678514,-52.906064,-1.495843
3.286632,0.039311,2,1.159255,-4.680247,-52.909336,-1.497531
3.290337,0.039779,2,1.155980,-4.681979,-52.912609,-1.499218
3.294042,0.040319,2,1.152704,-4.683712,-52.915882,-1.500906
3.297748,0.042011,2,1.149429,-4.685444,-52.919154,-1.502593
3.301453,0.043684,2,1.146154,-4.687177,-52.922427,-1.504281
3.305158,0.044565,2,1.142878,-4.688909,-52.925700,-1.505968
3.308864,0.044930,2,1.139603,-4.690642,-52.928972,-1.507656
3.312569,0.044532,2,1.136327,-4.692374,-52.932245,-1.509343
3.316274,0.043295,2,1.133052,-4.694107,-52.935518,-1.511031
3.319980,0.042591,2,1.129777,-4.695839,-52.938790,-1.512718
3.323685,0.040868,2,1.126501,-4.697572,-52.942063,-1.514406
3.327390,0.039948,2,1.123226,-4.699304,-52.945336,-1.516093
3.331096,0.038212,2,1.119951,-4.701037,-52.948608,-1.517781
3.334801,0.036394,2,1.116675,-4.702769,-52.951881,-1.519468
3.338506,0.034250,2,1.113400,-4.704502,-52.955154,-1.521156
3.342212,0.031795,2,1.110125,-4.706234,-52.958426,-1.522843
3.345917,0.028144,2,1.106849,-4.707967,-52.961699,-1.524531
3.349622,0.023811,2,1.103574,-4.709699,-52.964972,-1.526218
3.353328,0.019691,2,1.100299,-4.711432,-52.968244,-1.527906
3.357033,0.014753,2,1.097023,-4.713164,-52.971517,-1.529593
3.360738,0.011558,2,1.093748,-4.714897,-52.974790,-1.531281
3.364444,0.009898,2,1.090473,-4.716629,-52.978062,-1.532968
3.368149,0.009941,2,1.087197,-4.718362,-52.981335,-1.534656
3.371854,0.011628,2,1.083922,-4.720094,-52.984608,-1.536343
3.375560,0.014157,2,1.080646,-4.721827,-52.987880,-1.538031
3.379265,0.016995,2,1.077371,-4.723559,-52.991153,-1.539718
3.382971,0.019303,2,1.074096,-4.725292,-52.994426,-1.541406
3.386676,0.019989,2,1.070820,-4.727024,-52.997698,-1.543093
3.390381,0.019054,2,1.067545,-4.728757,-53.000971,-1.544781
3.394087,0.016853,2,1.064270,-4.730489,-53.004244,-1.546468
3.397792,0.014501,2,1.060994,-4.732222,-53.007516,-1.548156
3.401497,0.012063,2,1.057719,-4.733954,-53.010789,-1.549843
3.405203,0.010239,2,1.054444,-4.735687,-53.014062,-1.551531
3.408908,0.009801,2,1.051168,-4.737419,-53.017334,-1.553218
3.412613,0.010190,2,1.047893,-4.739152,-53.020607,-1.554906
3.416319,0.011159,2,1.044618,-4.740884,-53.023880,-1.556594
3.420024,0.012725,2,1.041342,-4.742617,-53.027152,-1.558281
3.423729,0.014076,2,1.038067,-4.744349,-53.030425,-1.559969
3.427435,0.013869,2,1.034792,-4.746082,-53.033698,-1.561656
3.431140,0.012674,2,1.031516,-4.747814,-53.036970,-1.563344
3.434845,0.010131,2,1.028241,-4.749547,-53.040243,-1.565031
3.438551,0.007270,2,1.024965,-4.751279,-53.043515,-1.566719
3.442256,0.004423,2,1.021690,-4.753012,-53.046788,-1.568406
3.445961,0.002376,2,1.018415,-4.754744,-53.050061,-1.570094
3.449667,0.000742,2,1.015139,-4.756477,-53.053333,-1.571781
3.453372,-0.000091,2,1.011864,-4.758209,-53.056606,-1.573469
3.457077,-0.000536,2,1.008589,-4.759942,-53.059879,-1.575156
3.460783,-0.000795,2,1.005313,-4.761674,-53.063151,-1.576844
3.464488,-0.002206,2,1.002038,-4.763407,-53.066424,-1.578531
3.468193,-0.003422,2,0.998763,-4.765139,-53.069697,-1.580219
3.471899,-0.003226,2,0.995487,-4.766872,-53.072969,-1.581906
3.475604,-0.001750,2,0.992212,-4.768604,-53.076242,-1.583594
3.479309,-0.000491,2,0.988937,-4.770337,-53.079515,-1.585281
3.483015,0.000697,2,0.985661,-4.772069,-53.082787,-1.586969
3.486720,0.002048,2,0.982386,-4.773802,-53.086060,-1.588656
3.490425,0.003399,2,0.979110,-4.775534,-53.089333,-1.590344
3.494131,0.004794,2,0.975835,-4.777267,-53.092605,-1.592031
3.497836,0.006901,2,0.972560,-4.778999,-53.095878,-1.593719
3.501541,0.008453,2,0.969284,-4.780732,-53.099151,-1.595406
3.505247,0.009307,2,0.966009,-4.782464,-53.102423,-1.597094
3.508952,0.008569,2,0.962734,-4.784197,-53.105696,-1.598781
3.512657,0.006680,2,0.959458,-4.785929,-53.108969,-1.600469
3.516363,0.004028,2,0.956183,-4.787662,-53.112241,-1.602156
3.520068,0.001670,2,0.952908,-4.789394,-53.115514,-1.603844
3.523773,0.000436,2,0.949632,-4.791127,-53.118787,-1.605531
3.527479,0.000097,2,0.946357,-4.792859,-53.122059,-1.607219
3.531184,-0.000526,2,0.943082,-4.794592,-53.125332,-1.608906
3.534889,-0.001494,2,0.939806,-4.796324,-53.128605,-1.610594
3.538595,-0.003259,2,0.936531,-4.798057,-53.131877,-1.612281
3.542300,-0.005354,2,0.933256,-4.799789,-53.135150,-1.613969
3.546005,-0.007183,2,0.929980,-4.801522,-53.138423,-1.615656
3.549711,-0.009759,2,0.926705,-4.803254,-53.141695,-1.617344
3.553416,-0.012322,2,0.923429,-4.804987,-53.144968,-1.619031
3.557121,-0.014062,2,0.920154,-4.806719,-53.148241,-1.620719
3.560827,-0.012372,2,0.916879,-4.808452,-53.151513,-1.622406
3.564532,-0.009466,2,0.913603,-4.810184,-53.154786,-1.624094
3.568237,-0.005074,2,0.910328,-4.811917,-53.158059,-1.625781
3.571943,-0.000435,2,0.907053,-4.813649,-53.161331,-1.627469
3.575648,0.004479,2,0.903777,-4.815382,-53.164604,-1.629156
3.579353,0.009950,2,0.900502,-4.817114,-53.167877,-1.630844
3.583059,0.015472,2,0.897227,-4.818847,-53.171149,-1.632531
3.586764,0.019598,2,0.893951,-4.820579,-53.174422,-1.634219
3.590469,0.021956,2,0.890676,-4.822312,-53.177695,-1.635907
3.594175,0.022308,2,0.887401,-4.824044,-53.180967,-1.637594
3.597880,0.021198,2,0.884125,-4.825777,-53.184240,-1.639282
3.601585,0.019984,2,0.880850,-4.827509,-53.187512,-1.640969
3.605291,0.018868,2,0.877574,-4.829242,-53.190785,-1.642657
3.608996,0.017915,2,0.874299,-4.830974,-53.194058,-1.644344
3.612701,0.017053,2,0.871024,-4.832707,-53.197330,-1.646032
3.616407,0.017507,2,0.867748,-4.834439,-53.200603,-1.647719
3.620112,0.018485,2,0.864473,-4.836172,-53.203876,-1.649407
3.623817,0.020505,2,0.861198,-4.837904,-53.207148,-1.651094
3.627523,0.023460,2,0.857922,-4.839637,-53.210421,-1.652782
3.631228,0.026913,2,0.854647,-4.841369,-53.213694,-1.654469
3.634933,0.030963,2,0.851372,-4.843102,-53.216966,-1.656157
3.638639,0.035074,2,0.848096,-4.844834,-53.220239,-1.657844
3.642344,0.039881,2,0.844821,-4.846567,-53.223512,-1.659532
3.646049,0.042983,2,0.841546,-4.848299,-53.226784,-1.661219
3.649755,0.045312,2,0.838270,-4.850032,-53.230057,-1.662907
3.653460,0.046000,2,0.834995,-4.851764,-53.233330,-1.664594
3.657165,0.045425,2,0.831720,-4.853497,-53.236602,-1.666282
3.660871,0.044541,2,0.828444,-4.855229,-53.239875,-1.667969
3.664576,0.043509,2,0.825169,-4.856962,-53.243148,-1.669657
3.668281,0.042521,2,0.821893,-4.858694,-53.246420,-1.671344
3.671987,0.040890,2,0.818618,-4.860427,-53.249693,-1.673032
3.675692,0.040006,2,0.815343,-4.862159,-53.252966,-1.674719
3.679397,0.039122,2,0.812067,-4.863892,-53.256238,-1.676407
3.683103,0.039000,2,0.808792,-4.865624,-53.259511,-1.678094
3.686808,0.039405,2,0.805517,-4.867357,-53.262784,-1.679782
3.690513,0.039605,2,0.802241,-4.869089,-53.266056,-1.681469
3.694219,0.040106,2,0.798966,-4.870822,-53.269329,-1.683157
3.697924,0.040522,2,0.795691,-4.872554,-53.272602,-1.684844
3.701629,0.040938,2,0.792415,-4.874287,-53.275874,-1.686532
3.705335,0.041373,2,0.789140,-4.876019,-53.279147,-1.688219
3.709040,0.041948,2,0.785865,-4.877752,-53.282420,-1.689907
3.712745,0.041760,2,0.782589,-4.879484,-53.285692,-1.691594
3.716451,0.040808,2,0.779314,-4.881217,-53.288965,-1.693282
3.720156,0.038990,2,0.776039,-4.882949,-53.292238,-1.694969
3.723861,0.036962,2,0.772763,-4.884682,-53.295510,-1.696657
3.727567,0.034752,2,0.769488,-4.886414,-53.298783,-1.698344
3.731272,0.032266,2,0.766212,-4.888147,-53.302056,-1.700032
3.734977,0.029536,2,0.762937,-4.889879,-53.305328,-1.701719
3.738683,0.026010,2,0.759662,-4.891612,-53.308601,-1.703407
3.742388,0.022007,2,0.756386,-4.893344,-53.311874,-1.705094
3.746093,0.018790,2,0.753111,-4.895077,-53.315146,-1.706782
3.749799,0.015566,2,0.749836,-4.896809,-53.318419,-1.708469
3.753504,0.013660,2,0.746560,-4.898542,-53.321691,-1.710157
3.757209,0.012635,2,0.743285,-4.900274,-53.324964,-1.711844
3.760915,0.011467,2,0.740010,-4.902007,-53.328237,-1.713532
3.764620,0.010417,2,0.736734,-4.903739,-53.331509,-1.715219
3.768325,0.008687,2,0.733459,-4.905472,-53.334782,-1.716907
3.772031,0.007872,2,0.730184,-4.907204,-53.338055,-1.718595
3.775736,0.008265,2,0.726908,-4.908937,-53.341327,-1.720282
3.779441,0.009421,2,0.723633,-4.910669,-53.344600,-1.721970
3.783147,0.011050,2,0.720357,-4.912402,-53.347873,-1.723657
3.786852,0.013016,2,0.717082,-4.914134,-53.351145,-1.725345
3.790557,0.014602,2,0.713807,-4.915867,-53.354418,-1.727032
3.794263,0.015602,2,0.710531,-4.917599,-53.357691,-1.728720
3.797968,0.017096,2,0.707256,-4.919332,-53.360963,-1.730407
3.801673,0.017136,2,0.703981,-4.921064,-53.364236,-1.732095
3.805379,0.016668,2,0.700705,-4.922797,-53.367509,-1.733782
3.809084,0.016201,2,0.697430,-4.924529,-53.370781,-1.735470
3.812789,0.015733,2,0.694155,-4.926262,-53.374054,-1.737157
3.816495,0.015266,2,0.690879,-4.927994,-53.377327,-1.738845
3.820200,0.014705,2,0.687604,-4.929727,-53.380599,-1.740532
3.823905,0.013548,2,0.684329,-4.931459,-53.383872,-1.742220
3.827611,0.012299,2,0.681053,-4.933192,-53.387145,-1.743907
3.831316,0.010214,2,0.677778,-4.934924,-53.390417,-1.745595
3.835021,0.007791,2,0.674503,-4.936657,-53.393690,-1.747282
3.838727,0.003740,2,0.671227,-4.938389,-53.396963,-1.748970
3.842432,0.000446,2,0.667952,-4.940122,-53.400235,-1.750657
3.846137,-0.003227,2,0.664676,-4.941854,-53.403508,-1.752345
3.849843,-0.005415,2,0.661401,-4.943587,-53.406781,-1.754032
3.853548,-0.006239,2,0.658126,-4.945319,-53.410053,-1.755720
3.857253,-0.006000,2,0.654850,-4.947052,-53.413326,-1.757407
3.860959,-0.005536,2,0.651575,-4.948784,-53.416599,-1.759095
3.864664,-0.005000,2,0.648300,-4.950517,-53.419871,-1.760782
3.868369,-0.004721,2,0.645024,-4.952249,-53.423144,-1.762470
3.872075,-0.005089,2,0.641749,-4.953982,-53.426417,-1.764157
3.875780,-0.004786,2,0.638474,-4.955714,-53.429689,-1.765845
3.879485,-0.004319,2,0.635198,-4.957447,-53.432962,-1.767532
3.883191,-0.004000,2,0.631923,-4.959179,-53.436235,-1.769220
3.886896,-0.003630,2,0.628648,-4.960912,-53.439507,-1.770907
3.890601,-0.002683,2,0.625372,-4.962644,-53.442780,-1.772595
3.894307,-0.001786,2,0.622097,-4.964377,-53.446053,-1.774282
3.898012,0.000062,2,0.618821,-4.966109,-53.449325,-1.775970
3.901717,0.002297,2,0.615546,-4.967842,-53.452598,-1.777657
3.905423,0.005322,2,0.612271,-4.969574,-53.455870,-1.779345
3.909128,0.007177,2,0.608995,-4.971307,-53.459143,-1.781032
3.912833,0.008337,2,0.605720,-4.973039,-53.462416,-1.782720
3.916539,0.009012,2,0.602445,-4.974772,-53.465688,-1.784407
3.920244,0.008854,2,0.599169,-4.976504,-53.468961,-1.786095
3.923949,0.008648,2,0.595894,-4.978237,-53.472234,-1.787782
3.927655,0.007391,2,0.592619,-4.979969,-53.475506,-1.789470
3.931360,0.005572,2,0.589343,-4.981702,-53.478779,-1.791157
3.935065,0.003753,2,0.586068,-4.983434,-53.482052,-1.792845
3.938771,0.002959,2,0.582793,-4.985167,-53.485324,-1.794532
3.942476,0.004882,2,0.579517,-4.986899,-53.488597,-1.796220
3.946181,0.008091,2,0.576242,-4.988632,-53.491870,-1.797907
3.949887,0.011357,2,0.572967,-4.990364,-53.495142,-1.799595
3.953592,0.013858,2,0.569691,-4.992097,-53.498415,-1.801283
3.957297,0.016325,2,0.566416,-4.993829,-53.501688,-1.802970
3.961003,0.018002,2,0.563140,-4.995562,-53.504960,-1.804658
3.964708,0.018000,2,0.559865,-4.997294,-53.508233,-1.806345
3.968413,0.018081,2,0.556590,-4.999027,-53.511506,-1.808033
3.972119,0.017743,2,0.553314,-5.000759,-53.514778,-1.809720
3.975824,0.017164,2,0.550039,-5.002492,-53.518051,-1.811408
3.979529,0.015907,2,0.546764,-5.004224,-53.521324,-1.813095
3.983235,0.014651,2,0.543488,-5.005957,-53.524596,-1.814783
3.986940,0.013878,2,0.540213,-5.007689,-53.527869,-1.816470
3.990645,0.014645,2,0.536938,-5.009422,-53.531142,-1.818158
3.994351,0.017348,2,0.533662,-5.011154,-53.534414,-1.819845
3.998056,0.021501,2,0.530387,-5.012887,-53.537687,-1.821533
4.001761,0.025412,2,0.527112,-5.014619,-53.540960,-1.823220
4.005467,0.028156,2,0.523836,-5.016352,-53.544232,-1.824908
4.009172,0.030005,2,0.520561,-5.018084,-53.547505,-1.826595
4.012877,0.030398,2,0.517286,-5.019817,-53.550778,-1.828283
4.016583,0.029747,2,0.514010,-5.021549,-53.554050,-1.829970
4.020288,0.027476,2,0.510735,-5.023282,-53.557323,-1.831658
4.023993,0.025048,2,0.507459,-5.025014,-53.560596,-1.833345
4.027699,0.021357,2,0.504184,-5.026747,-53.563868,-1.835033
4.031404,0.017661,2,0.500909,-5.028479,-53.567141,-1.836720
4.035109,0.013708,2,0.497633,-5.030212,-53.570414,-1.838408
4.038815,0.009661,2,0.494358,-5.031944,-53.573686,-1.840095
4.042520,0.003936,2,0.491083,-5.033677,-53.576959,-1.841783
4.046225,-0.004311,2,0.487807,-5.035409,-53.580232,-1.843470
4.049931,-0.013383,2,0.484532,-5.037142,-53.583504,-1.845158
4.053636,-0.023634,2,0.481257,-5.038874,-53.586777,-1.846845
4.057341,-0.033460,2,0.477981,-5.040607,-53.590049,-1.848533
4.061047,-0.041287,2,0.474706,-5.042339,-53.593322,-1.850220
4.064752,-0.045082,2,0.471431,-5.044072,-53.596595,-1.851908
4.068457,-0.044246,2,0.468155,-5.045804,-53.599867,-1.853595
4.072163,-0.039237,2,0.464880,-5.047537,-53.603140,-1.855283
4.075868,-0.033864,2,0.461604,-5.049269,-53.606413,-1.856970
4.079573,-0.028838,2,0.458329,-5.051002,-53.609685,-1.858658
4.083279,-0.024239,2,0.455054,-5.052734,-53.612958,-1.860345
4.086984,-0.019758,2,0.451778,-5.054467,-53.616231,-1.862033
4.090689,-0.015427,2,0.448503,-5.056199,-53.619503,-1.863720
4.094395,-0.013193,2,0.445228,-5.057932,-53.622776,-1.865408
4.098100,-0.012737,2,0.441952,-5.059664,-53.626049,-1.867095
4.101805,-0.013361,2,0.438677,-5.061397,-53.629321,-1.868783
4.105511,-0.014220,2,0.435402,-5.063129,-53.632594,-1.870470
4.109216,-0.014733,2,0.432126,-5.064862,-53.635867,-1.872158
4.112921,-0.014921,2,0.428851,-5.066594,-53.639139,-1.873845
4.116627,-0.015131,2,0.425576,-5.068327,-53.642412,-1.875533
4.120332,-0.015850,2,0.422300,-5.070059,-53.645685,-1.877220
4.124037,-0.015827,2,0.419025,-5.071792,-53.648957,-1.878908
4.127743,-0.015813,2,0.415750,-5.073524,-53.652230,-1.880595
4.131448,-0.016231,2,0.412474,-5.075257,-53.655503,-1.882283
4.135153,-0.015477,2,0.409199,-5.076989,-53.658775,-1.883971
4.138859,-0.013721,2,0.405923,-5.078722,-53.662048,-1.885658
4.142564,-0.011857,2,0.402648,-5.080454,-53.665321,-1.887346
4.146269,-0.009507,2,0.399373,-5.082187,-53.668593,-1.889033
4.149975,-0.006411,2,0.396097,-5.083919,-53.671866,-1.890721
4.153680,-0.004172,2,0.392822,-5.085652,-53.675139,-1.892408
4.157385,-0.002544,2,0.389547,-5.087384,-53.678411,-1.894096
4.161091,-0.001532,2,0.386271,-5.089117,-53.681684,-1.895783
4.164796,-0.001744,2,0.382996,-5.090849,-53.684957,-1.897471
4.168501,-0.002866,2,0.379721,-5.092582,-53.688229,-1.899158
4.172207,-0.004069,2,0.376445,-5.094314,-53.691502,-1.900846
4.175912,-0.005307,2,0.373170,-5.096047,-53.694775,-1.902533
4.179617,-0.006000,2,0.369895,-5.097779,-53.698047,-1.904221
4.183323,-0.006014,2,0.366619,-5.099512,-53.701320,-1.905908
4.187028,-0.006020,2,0.363344,-5.101244,-53.704593,-1.907596
4.190733,-0.005158,2,0.360069,-5.102977,-53.707865,-1.909283
4.194439,-0.003857,2,0.356793,-5.104709,-53.711138,-1.910971
4.198144,-0.002506,2,0.353518,-5.106442,-53.714411,-1.912658
4.201849,-0.001328,2,0.350242,-5.108174,-53.717683,-1.914346
4.205555,-0.001000,2,0.346967,-5.109907,-53.720956,-1.916033
4.209260,-0.000787,2,0.343692,-5.111639,-53.724228,-1.917721
4.212965,-0.001145,2,0.340416,-5.113372,-53.727501,-1.919408
4.216671,-0.002035,2,0.337141,-5.115104,-53.730774,-1.921096
4.220376,-0.003541,2,0.333866,-5.116837,-53.734046,-1.922783
4.224081,-0.006828,2,0.330590,-5.118569,-53.737319,-1.924471
4.227787,-0.009979,2,0.327315,-5.120302,-53.740592,-1.926158
4.231492,-0.013118,2,0.324040,-5.122034,-53.743864,-1.927846
4.235197,-0.016306,2,0.320764,-5.123767,-53.747137,-1.929533
4.238903,-0.017411,2,0.317489,-5.125499,-53.750410,-1.931221
4.242608,-0.016668,2,0.314214,-5.127232,-53.753682,-1.932908
4.246313,-0.015670,2,0.310938,-5.128964,-53.756955,-1.934596
4.250019,-0.013052,2,0.307663,-5.130697,-53.760228,-1.936283
4.253724,-0.010401,2,0.304387,-5.132429,-53.763500,-1.937971
4.257429,-0.009250,2,0.301112,-5.134162,-53.766773,-1.939658
4.261135,-0.008366,2,0.297837,-5.135894,-53.770046,-1.941346
4.264840,-0.008518,2,0.294561,-5.137627,-53.773318,-1.943033
4.268545,-0.009803,2,0.291286,-5.139359,-53.776591,-1.944721
4.272251,-0.011571,2,0.288011,-5.141092,-53.779864,-1.946408
4.275956,-0.013457,2,0.284735,-5.142824,-53.783136,-1.948096
4.279661,-0.016062,2,0.281460,-5.144557,-53.786409,-1.949783
4.283367,-0.017534,2,0.278185,-5.146289,-53.789682,-1.951471
4.287072,-0.018820,2,0.274909,-5.148022,-53.792954,-1.953158
4.290777,-0.019000,2,0.271634,-5.149754,-53.796227,-1.954846
4.294483,-0.018372,2,0.268359,-5.151487,-53.799500,-1.956533
4.298188,-0.017493,2,0.265083,-5.153219,-53.802772,-1.958221
4.301893,-0.016679,2,0.261808,-5.154952,-53.806045,-1.959908
4.305599,-0.014568,2,0.258533,-5.156684,-53.809318,-1.961596
4.309304,-0.012362,2,0.255257,-5.158417,-53.812590,-1.963283
4.313009,-0.009749,2,0.251982,-5.160149,-53.815863,-1.964971
4.316715,-0.007962,2,0.248706,-5.161882,-53.819136,-1.966659
4.320420,-0.006828,2,0.245431,-5.163614,-53.822408,-1.968346
4.324125,-0.005739,2,0.242156,-5.165347,-53.825681,-1.970034
4.327831,-0.005574,2,0.238880,-5.167079,-53.828954,-1.971721
4.331536,-0.006174,2,0.235605,-5.168812,-53.832226,-1.973409
4.335241,-0.007371,2,0.232330,-5.170544,-53.835499,-1.975096
4.338947,-0.010057,2,0.229054,-5.172277,-53.838772,-1.976784
4.342652,-0.013241,2,0.225779,-5.174009,-53.842044,-1.978471
4.346358,-0.016446,2,0.222504,-5.175742,-53.845317,-1.980159
